,種類,質問,回答,Positive,Negative,Hard-Negative
2858,Q4,1970年から2005年で香川県の人口は変わっていますか？,同じくらいです。,"[915, 565]","[156, 547, 595]","[84, 765, 371]"
2859,Q4,1970年から2010年で香川県の人口は変わっていますか？,同じくらいです。,"[565, 965]","[812, 103, 539]","[84, 276, 371]"
2860,Q4,1960年から2010年で香川県の人口は変わっていますか？,同じくらいです。,"[965, 467]","[772, 992, 610]","[180, 615, 915]"
2861,Q4,1985年から2015年で愛媛県の人口は変わっていますか？,同じくらいです。,"[1016, 716]","[656, 69, 81]","[468, 816, 229]"
2862,Q4,1960年から1985年で愛媛県の人口は変わっていますか？,同じくらいです。,"[716, 468]","[738, 193, 460]","[866, 325, 716]"
2863,Q4,1960年から1990年で愛媛県の人口は変わっていますか？,同じくらいです。,"[468, 766]","[175, 935, 459]","[1016, 816, 420]"
2864,Q4,1965年から1990年で愛媛県の人口は変わっていますか？,同じくらいです。,"[766, 516]","[363, 673, 12]","[420, 181, 766]"
2865,Q4,1965年から2000年で愛媛県の人口は変わっていますか？,同じくらいです。,"[516, 866]","[594, 401, 765]","[916, 566, 325]"
2866,Q4,2000年から2005年で愛媛県の人口は変わっていますか？,同じくらいです。,"[866, 916]","[10, 329, 265]","[966, 468, 37]"
2867,Q4,1980年から2005年で愛媛県の人口は変わっていますか？,同じくらいです。,"[916, 666]","[512, 736, 561]","[666, 325, 181]"
2868,Q4,1920年から1980年で愛媛県の人口は変わっていますか？,増えています。,"[666, 85]","[366, 959, 352]","[716, 516, 966]"
2869,Q4,1920年から1955年で愛媛県の人口は変わっていますか？,増えています。,"[85, 420]","[351, 145, 470]","[766, 325, 85]"
2870,Q4,1945年から1955年で愛媛県の人口は変わっていますか？,同じくらいです。,"[420, 325]","[196, 820, 398]","[277, 616, 666]"
2871,Q4,1940年から1945年で愛媛県の人口は変わっていますか？,同じくらいです。,"[325, 277]","[238, 42, 362]","[420, 372, 966]"
2872,Q4,1930年から1940年で愛媛県の人口は変わっていますか？,同じくらいです。,"[277, 181]","[917, 852, 465]","[716, 277, 816]"
2873,Q4,1930年から1950年で愛媛県の人口は変わっていますか？,増えています。,"[181, 372]","[62, 157, 290]","[37, 966, 616]"
2874,Q4,1950年から1970年で愛媛県の人口は変わっていますか？,同じくらいです。,"[372, 566]","[965, 449, 561]","[966, 866, 916]"
2875,Q4,1970年から1995年で愛媛県の人口は変わっていますか？,同じくらいです。,"[566, 816]","[29, 369, 421]","[866, 566, 277]"
2876,Q4,1925年から1995年で愛媛県の人口は変わっていますか？,増えています。,"[816, 133]","[42, 84, 241]","[277, 766, 420]"
2877,Q4,1925年から1975年で愛媛県の人口は変わっていますか？,増えています。,"[133, 616]","[397, 45, 895]","[616, 666, 866]"
2878,Q4,1935年から1975年で愛媛県の人口は変わっていますか？,増えています。,"[616, 229]","[983, 899, 551]","[516, 1016, 616]"
2879,Q4,1935年から2010年で愛媛県の人口は変わっていますか？,増えています。,"[229, 966]","[349, 603, 2]","[516, 133, 916]"
2880,Q4,1990年から2005年で愛媛県の人口は変わっていますか？,同じくらいです。,"[916, 766]","[623, 397, 495]","[181, 616, 420]"
2881,Q4,1955年から1990年で愛媛県の人口は変わっていますか？,同じくらいです。,"[766, 420]","[999, 624, 447]","[37, 85, 916]"
2882,Q4,1955年から2010年で愛媛県の人口は変わっていますか？,同じくらいです。,"[420, 966]","[544, 463, 114]","[420, 1016, 966]"
2883,Q4,2010年から2015年で愛媛県の人口は変わっていますか？,同じくらいです。,"[966, 1016]","[964, 231, 348]","[181, 966, 616]"
2884,Q4,1995年から2015年で愛媛県の人口は変わっていますか？,同じくらいです。,"[1016, 816]","[357, 856, 408]","[1016, 516, 916]"
2885,Q4,1970年から1995年で愛媛県の人口は変わっていますか？,同じくらいです。,"[816, 566]","[439, 565, 972]","[666, 229, 468]"
2886,Q4,1945年から1970年で愛媛県の人口は変わっていますか？,同じくらいです。,"[566, 325]","[36, 162, 256]","[133, 1016, 277]"
2887,Q4,1945年から2000年で愛媛県の人口は変わっていますか？,同じくらいです。,"[325, 866]","[94, 997, 61]","[966, 133, 516]"
2888,Q4,1965年から2000年で愛媛県の人口は変わっていますか？,同じくらいです。,"[866, 516]","[982, 492, 494]","[516, 966, 37]"
2889,Q4,1935年から1965年で愛媛県の人口は変わっていますか？,増えています。,"[516, 229]","[90, 332, 292]","[420, 229, 277]"
2890,Q4,1920年から1935年で愛媛県の人口は変わっていますか？,同じくらいです。,"[229, 85]","[574, 648, 30]","[85, 516, 916]"
2891,Q4,1920年から1985年で愛媛県の人口は変わっていますか？,増えています。,"[85, 716]","[414, 303, 932]","[966, 85, 516]"
2892,Q4,1930年から1985年で愛媛県の人口は変わっていますか？,増えています。,"[716, 181]","[957, 174, 899]","[133, 966, 616]"
2893,Q4,1925年から1930年で愛媛県の人口は変わっていますか？,同じくらいです。,"[181, 133]","[480, 53, 399]","[37, 133, 372]"
2894,Q4,1925年から1940年で愛媛県の人口は変わっていますか？,同じくらいです。,"[133, 277]","[510, 957, 17]","[277, 229, 181]"
2895,Q4,1940年から1975年で愛媛県の人口は変わっていますか？,増えています。,"[277, 616]","[298, 292, 256]","[616, 1016, 372]"
2896,Q4,1960年から1975年で愛媛県の人口は変わっていますか？,同じくらいです。,"[616, 468]","[756, 751, 198]","[229, 277, 85]"
2897,Q4,1960年から1980年で愛媛県の人口は変わっていますか？,同じくらいです。,"[468, 666]","[472, 203, 457]","[666, 616, 1016]"
2898,Q4,1950年から1980年で愛媛県の人口は変わっていますか？,同じくらいです。,"[666, 372]","[254, 230, 234]","[181, 420, 325]"
2899,Q4,1930年から1995年で愛媛県の人口は変わっていますか？,増えています。,"[181, 816]","[249, 542, 419]","[85, 420, 966]"
2900,Q4,1965年から1995年で愛媛県の人口は変わっていますか？,同じくらいです。,"[816, 516]","[1025, 124, 687]","[37, 420, 666]"
2901,Q4,1965年から1990年で愛媛県の人口は変わっていますか？,同じくらいです。,"[516, 766]","[734, 474, 419]","[566, 85, 277]"
2902,Q4,1950年から1990年で愛媛県の人口は変わっていますか？,同じくらいです。,"[766, 372]","[598, 28, 618]","[277, 716, 816]"
2903,Q4,1950年から1985年で愛媛県の人口は変わっていますか？,同じくらいです。,"[372, 716]","[78, 89, 13]","[616, 516, 133]"
2904,Q4,1945年から1985年で愛媛県の人口は変わっていますか？,同じくらいです。,"[716, 325]","[107, 1001, 204]","[181, 566, 420]"
2905,Q4,1935年から1945年で愛媛県の人口は変わっていますか？,同じくらいです。,"[325, 229]","[78, 794, 175]","[766, 616, 420]"
2906,Q4,1925年から1935年で愛媛県の人口は変わっていますか？,同じくらいです。,"[229, 133]","[80, 686, 330]","[37, 966, 766]"
2907,Q4,1925年から1960年で愛媛県の人口は変わっていますか？,増えています。,"[133, 468]","[995, 751, 145]","[85, 181, 277]"
2908,Q4,1920年から1960年で愛媛県の人口は変わっていますか？,増えています。,"[468, 85]","[789, 748, 762]","[816, 229, 566]"
2909,Q4,1920年から2015年で愛媛県の人口は変わっていますか？,増えています。,"[85, 1016]","[564, 649, 648]","[716, 420, 325]"
2910,Q4,1940年から2015年で愛媛県の人口は変わっていますか？,同じくらいです。,"[1016, 277]","[494, 596, 725]","[666, 766, 85]"
2911,Q4,1940年から2010年で愛媛県の人口は変わっていますか？,増えています。,"[277, 966]","[51, 76, 967]","[85, 277, 766]"
2912,Q4,1980年から2010年で愛媛県の人口は変わっていますか？,同じくらいです。,"[966, 666]","[751, 651, 304]","[916, 566, 716]"
2913,Q4,1980年から2005年で愛媛県の人口は変わっていますか？,同じくらいです。,"[666, 916]","[315, 950, 647]","[229, 916, 325]"
2914,Q4,1955年から2005年で愛媛県の人口は変わっていますか？,同じくらいです。,"[916, 420]","[40, 720, 865]","[229, 325, 716]"
2915,Q4,1955年から2000年で愛媛県の人口は変わっていますか？,同じくらいです。,"[420, 866]","[669, 763, 691]","[766, 816, 566]"
2916,Q4,1970年から2000年で愛媛県の人口は変わっていますか？,同じくらいです。,"[866, 566]","[745, 399, 949]","[325, 1016, 916]"
2917,Q4,1970年から1975年で愛媛県の人口は変わっていますか？,同じくらいです。,"[566, 616]","[254, 722, 749]","[420, 866, 325]"
2918,Q4,1955年から2010年で高知県の人口は変わっていますか？,同じくらいです。,"[967, 421]","[744, 118, 1016]","[134, 469, 421]"
2919,Q4,1950年から1955年で高知県の人口は変わっていますか？,同じくらいです。,"[421, 373]","[866, 323, 647]","[278, 469, 38]"
2920,Q4,1935年から1950年で高知県の人口は変わっていますか？,増えています。,"[373, 230]","[782, 35, 217]","[421, 230, 717]"
2921,Q4,1935年から1975年で高知県の人口は変わっていますか？,同じくらいです。,"[230, 617]","[851, 439, 231]","[134, 86, 278]"
2922,Q4,1925年から1975年で高知県の人口は変わっていますか？,同じくらいです。,"[617, 134]","[481, 140, 546]","[617, 1017, 86]"
2923,Q4,1925年から1995年で高知県の人口は変わっていますか？,同じくらいです。,"[134, 817]","[386, 998, 0]","[567, 134, 917]"
2924,Q4,1945年から1995年で高知県の人口は変わっていますか？,同じくらいです。,"[817, 326]","[312, 748, 108]","[38, 1017, 373]"
2925,Q4,1945年から2005年で高知県の人口は変わっていますか？,同じくらいです。,"[326, 917]","[890, 320, 98]","[421, 278, 1017]"
2926,Q4,2000年から2005年で高知県の人口は変わっていますか？,同じくらいです。,"[917, 867]","[908, 389, 393]","[967, 278, 717]"
2927,Q4,1920年から2000年で高知県の人口は変わっていますか？,増えています。,"[867, 86]","[90, 966, 67]","[182, 278, 469]"
2928,Q4,1920年から1990年で高知県の人口は変わっていますか？,増えています。,"[86, 767]","[707, 968, 316]","[421, 817, 278]"
2929,Q4,1980年から1990年で高知県の人口は変わっていますか？,同じくらいです。,"[767, 667]","[846, 55, 417]","[717, 517, 326]"
2930,Q4,1980年から2015年で高知県の人口は変わっていますか？,同じくらいです。,"[667, 1017]","[135, 320, 666]","[1017, 326, 567]"
2931,Q4,1965年から2015年で高知県の人口は変わっていますか？,同じくらいです。,"[1017, 517]","[312, 554, 243]","[86, 967, 38]"
2932,Q4,1960年から1965年で高知県の人口は変わっていますか？,同じくらいです。,"[517, 469]","[641, 283, 124]","[917, 617, 182]"
2933,Q4,1940年から1960年で高知県の人口は変わっていますか？,増えています。,"[469, 278]","[470, 722, 584]","[86, 230, 517]"
2934,Q4,1940年から1985年で高知県の人口は変わっていますか？,同じくらいです。,"[278, 717]","[762, 309, 446]","[867, 230, 421]"
2935,Q4,1930年から1985年で高知県の人口は変わっていますか？,同じくらいです。,"[717, 182]","[751, 990, 473]","[230, 817, 38]"
2936,Q4,1930年から1970年で高知県の人口は変わっていますか？,同じくらいです。,"[182, 567]","[227, 366, 276]","[767, 967, 517]"
2937,Q4,1995年から2015年で高知県の人口は変わっていますか？,同じくらいです。,"[1017, 817]","[588, 794, 594]","[517, 967, 767]"
2938,Q4,1940年から1995年で高知県の人口は変わっていますか？,同じくらいです。,"[817, 278]","[23, 207, 126]","[1017, 567, 767]"
2939,Q4,1940年から1950年で高知県の人口は変わっていますか？,増えています。,"[278, 373]","[891, 644, 201]","[1017, 182, 767]"
2940,Q4,1950年から1965年で高知県の人口は変わっていますか？,同じくらいです。,"[373, 517]","[760, 695, 251]","[1017, 86, 567]"
2941,Q4,1945年から1965年で高知県の人口は変わっていますか？,同じくらいです。,"[517, 326]","[831, 291, 852]","[667, 373, 767]"
2942,Q4,1945年から1985年で高知県の人口は変わっていますか？,同じくらいです。,"[326, 717]","[589, 402, 1001]","[421, 917, 517]"
2943,Q4,1955年から1985年で高知県の人口は変わっていますか？,同じくらいです。,"[717, 421]","[839, 510, 964]","[38, 469, 667]"
